id,nr_circumscriptie,circumscriptie,localitate,psd_cdep,usr_cdep,pnl_cdep,pmp_cdep,udmr_cdep,alde_cdep,pru_cdep,altele_cdep,psd_senat,usr_senat,pnl_senat,pmp_senat,udmr_senat,alde_senat,pru_senat,altele_senat,name,address,city,lat,lng
132,23,IALOMIȚA,COSÂMBEŞTI,230,9,30,22,1,12,14,25,225,10,33,22,0,9,17,27,Caminul Cultural din Satul Cosâmbești,Șoseaua Slobozia-Țăndărei nr. 129,Cosâmbești,44.5593,27.4324
134,23,IALOMIȚA,COŞERENI,216,12,195,40,0,13,30,37,218,13,194,39,0,14,28,36,Caminul Cultural Cosereni,Str. Unirii nr. 27,Coșereni,44.6823,26.5598
135,23,IALOMIȚA,COŞERENI,193,13,94,17,1,11,18,33,196,14,94,17,0,11,15,27,Școala Generală Cosereni,Str. Linia Mare nr. 4,Coșereni,44.6889,26.567
136,23,IALOMIȚA,COŞERENI,144,7,108,10,0,6,19,27,148,7,99,13,1,10,19,26,Gradinița Pătrime,Str. Unirii nr. 80,Coșereni,44.6868,26.5474
195,23,IALOMIȚA,REVIGA,87,0,14,6,0,2,0,4,87,0,11,5,0,1,3,8,Școala Crunți,Str. Școlii nr. 2,Crunți,44.6607,27.1047
104,23,IALOMIȚA,BALACIU,52,2,21,0,0,5,3,7,52,2,22,0,0,5,4,7,Sală Festivități,Str. Dacii Liberi nr. 36,Crăsanii de Jos,44.5993,26.8751
75,23,IALOMIȚA,ORAŞ CĂZĂNEŞTI,268,14,58,31,4,83,16,24,279,11,65,28,2,80,17,25,Liceul Tehnologic - Corp B,Nr. 4,Căzănești,44.619,27.009
76,23,IALOMIȚA,ORAŞ CĂZĂNEŞTI,213,9,36,44,3,73,11,35,212,8,36,46,4,74,11,21,Liceul Tehnologic,Nr. 15,Căzănești,44.6252,27.0024
138,23,IALOMIȚA,DRIDU,162,8,117,11,0,11,7,12,167,10,110,11,0,10,7,12,Școala Gimnazială Dridu,Str. Principală nr. 181,Dridu,44.6952,26.4515
139,23,IALOMIȚA,DRIDU,156,16,95,5,1,2,8,13,164,16,93,6,0,2,8,14,Grădinița Dridu - Moară,Str. Principală nr. 70,Dridu,44.6857,26.4383
140,23,IALOMIȚA,DRIDU,113,6,53,5,1,4,3,6,117,3,49,3,1,5,4,12,Grădinița Dridu - Movila,Str. Principală nr. 243,Dridu,44.699,26.4584
141,23,IALOMIȚA,DRIDU,52,2,44,1,0,1,4,4,47,2,46,1,0,1,4,4,Grădinița Dridu -Snagov,Str. Salcâmului nr. 30,Dridu-Snagov,44.7127,26.4514
137,23,IALOMIȚA,DRĂGOEŞTI,232,11,116,15,1,4,3,19,228,11,114,15,1,4,3,19,Căminul Cultural Drăgoești,Str. Primăriei nr. 13,Drăgoești,44.5676,26.5354
34,23,IALOMIȚA,MUNICIPIUL FETEŞTI,293,11,49,18,1,11,11,18,294,10,51,18,0,9,14,20,Școala Gimnazială „Mihai Viteazul” - Localul Buliga,Str. Călărași nr. 61,Fetești,44.3577,27.7941
35,23,IALOMIȚA,MUNICIPIUL FETEŞTI,258,8,52,15,0,10,12,26,257,11,56,16,3,9,14,22,Școala Gimnazială „Mihai Viteazul” - Localul A,Str. Călărași nr. 82,Fetești,44.3679,27.8324
36,23,IALOMIȚA,MUNICIPIUL FETEŞTI,213,12,40,7,0,10,6,10,209,12,43,8,0,9,7,11,Școala Cocolino S.R.L.,Str. Călărași nr. 201,Fetești,44.3671,27.8302
37,23,IALOMIȚA,MUNICIPIUL FETEŞTI,236,4,59,17,1,5,12,19,245,4,55,13,1,5,14,19,Școala Gimnazială „Mihai Viteazul” - Localul B,Str. Călărași nr. 229,Fetești,44.3678,27.8322
38,23,IALOMIȚA,MUNICIPIUL FETEŞTI,188,8,41,21,3,14,11,16,190,9,43,24,3,8,10,16,Școala Gimnazială „Mihai Viteazul” - Localul C,Str. Călărași nr. 263,Fetești,44.3715,27.8374
39,23,IALOMIȚA,MUNICIPIUL FETEŞTI,284,16,54,10,1,15,12,25,279,17,57,10,1,19,10,23,Protopopiatul Fetesti,Str. Călărași nr. 395,Fetești,44.3781,27.8427
40,23,IALOMIȚA,MUNICIPIUL FETEŞTI,182,6,50,11,0,5,9,16,180,8,55,12,1,6,10,12,Școala Gimnazială „Radu Voda”,Str. Luminii nr. 1,Fetești,44.3813,27.842
41,23,IALOMIȚA,MUNICIPIUL FETEŞTI,181,2,43,9,0,1,2,5,180,6,41,6,0,5,4,5,Gradinița Școlii Gimnaziale nr. 4,Str. Mihail Sadoveanu nr. 25,Fetești,44.3944,27.8486
42,23,IALOMIȚA,MUNICIPIUL FETEŞTI,230,7,56,19,2,4,5,35,256,8,62,23,1,5,4,13,Gradinița Școlii Gimnaziale nr. 4,Str. Mihail Sadoveanu nr. 25,Fetești,44.3944,27.8486
43,23,IALOMIȚA,MUNICIPIUL FETEŞTI,310,22,55,20,1,14,21,35,299,26,58,21,1,15,24,35,Liceulu Tehnologic „Anghel Saligny”,Str. Călărași nr. 526,Fetești,44.4088,27.8283
44,23,IALOMIȚA,MUNICIPIUL FETEŞTI,278,32,82,30,1,14,15,18,285,26,79,33,1,14,11,18,Liceul Teoretic „Carol I”,Str. Călărași nr. 530,Fetești,44.4099,27.8276
45,23,IALOMIȚA,MUNICIPIUL FETEŞTI,348,40,79,21,0,33,16,28,356,41,76,20,0,24,18,28,Școala Gimnazială „Aurel Vlaicu”,Str. Călărași nr. 532,Fetești,44.4106,27.827
46,23,IALOMIȚA,MUNICIPIUL FETEŞTI,354,25,86,28,0,20,15,33,352,25,88,28,1,21,14,32,Liceul Tehnologic de Industrie Alimentara,Str. Bănățenilor nr. 14,Fetești,44.409,27.8208
47,23,IALOMIȚA,MUNICIPIUL FETEŞTI,306,21,56,20,2,27,15,28,309,22,53,22,2,27,12,24,Grădinița cu Program Prelungit „Alba Ca Zapada”,Str. Căminului nr. 1,Fetești,44.409,27.8249
48,23,IALOMIȚA,MUNICIPIUL FETEŞTI,257,34,50,20,0,11,17,31,258,35,50,19,0,13,18,27,Sala de Sport,Str. Bănățenilor nr. 2,Fetești,44.4088,27.8216
49,23,IALOMIȚA,MUNICIPIUL FETEŞTI,251,4,45,20,0,17,11,20,246,9,45,21,0,16,14,19,Liceul Tehnologic de Industrie Alimentara (fosta Școala nr. 8),Str. Sirenei nr. 28,Fetești,44.4121,27.8192
50,23,IALOMIȚA,MUNICIPIUL FETEŞTI,257,16,51,27,0,7,21,27,260,20,49,24,0,6,19,25,Liceul Tehnologic de Industrie Alimentara (fosta Școala nr. 8),Str. Sirenei nr. 28,Fetești,44.4121,27.8192
51,23,IALOMIȚA,MUNICIPIUL FETEŞTI,341,39,85,40,0,41,22,39,350,45,83,39,0,33,23,38,Grădinița nr. 1,Str. Depoului nr. 2,Fetești,44.4163,27.8205
52,23,IALOMIȚA,MUNICIPIUL FETEŞTI,340,33,88,33,0,26,18,30,348,29,80,36,0,24,21,29,Școala Gimnazială „Dimitrie Cantemir”,Str. Vasile Lupu nr. 15,Fetești,44.4154,27.8273
53,23,IALOMIȚA,MUNICIPIUL FETEŞTI,219,45,69,21,0,32,20,27,213,47,73,24,1,33,19,20,Școala Gimnazială „Dimitrie Cantemir”,Str. Vasile Lupu nr. 15,Fetești,44.4154,27.8273
54,23,IALOMIȚA,MUNICIPIUL FETEŞTI,213,20,59,19,1,17,15,30,220,26,56,19,0,12,18,27,Școala Gimnazială „Dimitrie Cantemir”,Str. Vasile Lupu nr. 15,Fetești,44.4154,27.8273
55,23,IALOMIȚA,MUNICIPIUL FETEŞTI,254,9,80,12,0,12,25,35,255,10,80,12,0,14,26,32,Centrul Social al Parohiei Fetesti Gara Ii,Str. Țăndărei nr. 6A,Fetești,44.4185,27.8297
56,23,IALOMIȚA,MUNICIPIUL FETEŞTI,266,10,77,12,0,5,12,23,263,11,77,12,1,8,14,22,Agrosem,Str. Independenței nr. 40,Fetești,44.4197,27.8196
57,23,IALOMIȚA,MUNICIPIUL FETEŞTI,206,13,65,12,0,6,17,31,209,15,63,12,1,6,18,23,Liceul Tehnologic „Anghel Saligny” (fosta Școala nr. 5),Str. Școlii nr. 21,Fetești,44.4262,27.8285
58,23,IALOMIȚA,MUNICIPIUL FETEŞTI,172,3,72,14,0,7,10,15,172,4,71,12,0,8,8,14,Liceul Tehnologic „Anghel Saligny” (fosta Școala nr. 5),Str. Școlii nr. 21,Fetești,44.4262,27.8285
77,23,IALOMIȚA,ORAŞ FIERBINŢI-TÂRG,302,15,184,18,0,6,16,28,322,18,165,16,1,8,17,28,Căminul Cultural,Nr. 15,Fierbinți-Târg,44.6817,26.3814
79,23,IALOMIȚA,ORAŞ FIERBINŢI-TÂRG,218,9,188,4,1,5,12,17,219,9,175,6,1,6,13,17,Școala Generală cu Clasele I-IV Firbinți de Jos,Șoseaua Maia nr. 32,Fierbinții de Jos,44.6949,26.395
78,23,IALOMIȚA,ORAŞ FIERBINŢI-TÂRG,376,14,236,9,0,7,13,19,375,16,230,6,1,10,11,19,Școala Generală cu Clasele I-IV Firbinți de Sus,Nr. 82,Fierbinții de Sus,44.6822,26.4006
203,23,IALOMIȚA,SĂVENI,104,1,4,1,0,6,2,3,104,1,4,2,0,6,2,4,Școala Frățilești,Str. Radu cel Frumos nr. 59,Frățilești,44.6164,27.6032
187,23,IALOMIȚA,PERIEŢI,71,6,18,11,0,16,3,5,71,6,17,12,0,18,3,3,Grădinița cu Program Normal Fundata,Str. Principală nr. 42,Fundata,44.589,27.2557
142,23,IALOMIȚA,FĂCĂENI,181,17,146,13,1,16,11,26,178,18,149,12,1,19,10,19,Sam Facaeni,Str. Școlii nr. 2,Făcăeni,44.5584,27.8918
143,23,IALOMIȚA,FĂCĂENI,215,13,130,22,0,18,12,23,223,11,136,19,0,17,12,18,Școala Generală Facaeni - Corp B,Str. Bisericii nr. 30 BIS,Făcăeni,44.5512,27.8911
144,23,IALOMIȚA,FĂCĂENI,120,5,95,13,0,19,6,14,120,7,93,14,0,18,7,12,Școala Generală Facaeni - Corp C,Str. Dunării nr. 6,Făcăeni,44.5676,27.8909
149,23,IALOMIȚA,GHEORGHE DOJA,209,9,130,12,1,12,12,17,206,10,130,12,0,15,16,19,Școala Gimnazială Gheorghe Doja Situată În Gheorghe Doja,Str. Bisericii nr. 29,Gheorghe Doja,44.6149,27.184
150,23,IALOMIȚA,GHEORGHE DOJA,202,10,171,16,0,11,11,23,192,11,176,17,0,14,17,30,Școala Gimnazială Gheorghe Doja Situată În Gheorghe Doja,Str. Bisericii nr. 29,Gheorghe Doja,44.6149,27.184
151,23,IALOMIȚA,GHEORGHE LAZĂR,315,10,33,82,1,7,3,10,343,9,32,65,1,7,5,11,Școala Generală Gheorghe Lazăr,Str. Matei Basarab nr. 48,Gheorghe Lazăr,44.6335,27.4543
152,23,IALOMIȚA,GHEORGHE LAZĂR,250,9,36,46,0,11,7,18,261,9,31,42,0,11,6,16,Școala Generală Gheorghe Lazăr,Str. Matei Basarab nr. 48,Gheorghe Lazăr,44.6335,27.4543
133,23,IALOMIȚA,COSÂMBEŞTI,233,4,61,7,2,11,13,22,235,5,57,9,1,14,16,22,Școala Gimbășani,Șoseaua Slobozia-Țăndărei nr. 129,Gimbășani,44.5623,27.4821
153,23,IALOMIȚA,GIURGENI,323,11,122,8,2,9,4,12,321,11,122,10,1,12,4,9,Școala Gimnazială Giurgeni,Str. Mihai Viteazu nr. 15,Giurgeni,44.7412,27.8573
218,23,IALOMIȚA,VALEA MĂCRIŞULUI,77,0,18,6,0,3,4,13,78,1,17,5,0,3,5,11,Cămin Cultural,Str. Centrală nr. 46,Grindași,44.7258,26.838
154,23,IALOMIȚA,GRINDU,173,4,44,4,0,4,3,6,174,3,41,5,0,6,3,7,Căminul Cultural,,Grindu,44.7702,26.9084
155,23,IALOMIȚA,GRINDU,138,3,59,2,0,9,4,8,138,5,60,3,0,8,3,4,Căminul Cultural,,Grindu,44.7702,26.9084
156,23,IALOMIȚA,GRIVIŢA,144,11,97,18,0,9,2,13,147,12,96,19,0,9,2,11,Liceul Tehnologic Areta Teodorescu,Str. 6 nr. 29,Grivița,44.7373,27.2907
157,23,IALOMIȚA,GRIVIŢA,140,5,95,8,0,8,5,12,136,4,101,7,0,8,5,9,Liceul Tehnologic Areta Teodorescu,Str. 6 nr. 29,Grivița,44.7373,27.2907
159,23,IALOMIȚA,GURA IALOMIŢEI,207,10,60,18,1,8,8,12,203,7,61,16,1,5,9,17,Școala Gimnazială Constantin Gurgu nr. 1,Nr. 1,Gura Ialomiței,44.7118,27.7525
146,23,IALOMIȚA,GÂRBOVI,127,14,25,10,0,8,5,12,127,12,25,11,0,8,6,10,Școala cu Clasele I-VIII Gârbovi,Str. Primăriei nr. 100,Gârbovi,44.5632,27.3557
147,23,IALOMIȚA,GÂRBOVI,147,6,28,14,1,12,5,12,145,9,28,14,1,10,6,13,Școala cu Clasele I-VIII Gârbovi,Str. Primăriei nr. 100,Gârbovi,44.5632,27.3557
148,23,IALOMIȚA,GÂRBOVI,141,7,31,11,0,9,10,16,141,10,30,9,1,10,11,15,Școala cu Clasele I-VIII Garbovi,Str. Primăriei,Gârbovi,44.5632,27.3557
101,23,IALOMIȚA,AXINTELE,101,3,14,2,0,15,1,6,96,5,13,2,1,17,1,6,Școala Horia,Str. Sîrbeni nr. 1,Horia,44.5395,26.798
206,23,IALOMIȚA,SCÂNTEIA,234,0,19,12,0,26,5,12,228,0,20,13,1,23,8,10,Școala cu Clasele I-IV Iazu,,Iazu,44.7303,27.4187
126,23,IALOMIȚA,CIULNIŢA,67,4,21,3,0,22,7,13,63,7,20,4,0,26,8,11,Cămin Cultural Ion Ghica,Str. Octavian Goga nr. 18,Ion Ghica,44.5306,27.309
161,23,IALOMIȚA,ION ROATĂ,136,4,131,7,0,4,6,15,140,4,132,6,0,3,8,10,Școala Gimnazială Ion Roata,Șoseaua București-Constanța nr. 41,Ion Roată,44.665,26.7716
162,23,IALOMIȚA,ION ROATĂ,100,3,53,9,0,15,12,15,102,4,57,9,0,10,13,17,Grădinița Ion Roata (Localul Vechi Colinele),Șoseaua București-Constanța nr. 107,Ion Roată,44.6627,26.7862
164,23,IALOMIȚA,JILAVELE,226,6,46,10,2,19,13,24,214,6,49,12,1,21,11,23,Școala nr. 1 Jilavele,Calea Urziceni nr. 75,Jilavele,44.7618,26.5295
165,23,IALOMIȚA,JILAVELE,192,2,78,13,1,12,5,15,200,2,78,14,0,11,6,12,Școala nr. 2 Jilavele,Calea Urziceni nr. 75,Jilavele,44.7623,26.5289
210,23,IALOMIȚA,SINEŞTI,145,30,28,8,0,6,5,6,146,29,27,9,0,6,4,4,"Școala cu Cl. I-IV Situată În Satul Lilieci, Sinești",Str. Sfântul Dimitrie,Lilieci,44.5478,26.3776
160,23,IALOMIȚA,GURA IALOMIŢEI,232,13,42,4,0,8,1,16,233,12,42,3,0,9,3,17,Școala Generală Luciu,Șoseaua Brăilei nr. 189,Luciu,44.7452,27.7272
190,23,IALOMIȚA,PLATONEŞTI,289,2,64,3,0,10,4,10,286,3,63,4,0,19,3,8,Grădinița cu Program Normal,Str. Grădiniței nr. 6,Lăcusteni,44.6073,27.6733
167,23,IALOMIȚA,MAIA,314,5,87,79,1,16,7,21,297,5,82,83,1,22,7,15,"Școala cu Clasele I-VIII, „Barbu Catargiu”, Maia",Str. Școlii nr. 39,Maia,44.7379,26.3981
208,23,IALOMIȚA,SFÂNTU GHEORGHE,158,3,92,12,0,10,6,14,160,3,91,11,0,11,6,14,"Căminul Cultural Malu, Salonul de Nunți Situată În Malu",Str. Principală nr. 4,Malu,44.6475,26.8317
98,23,IALOMIȚA,ARMĂŞEŞTI,288,1,20,9,0,4,5,10,293,1,21,9,0,3,6,9,Școala Generală Malu Roșu,Str. Principală nr. 29,Malu Roșu,44.7763,26.5752
168,23,IALOMIȚA,MANASIA,234,14,81,11,1,16,11,20,246,16,80,8,1,12,11,18,Școala Nouă,,Manasia,44.7064,26.6694
169,23,IALOMIȚA,MANASIA,246,19,75,9,1,7,8,22,255,17,74,8,1,10,11,22,Școala Nouă,,Manasia,44.7064,26.6694
170,23,IALOMIȚA,MANASIA,242,14,59,13,0,12,9,22,246,14,57,12,0,10,6,19,Școala Nouă,,Manasia,44.7064,26.6694
92,23,IALOMIȚA,ALBEŞTI,157,4,47,8,0,6,5,14,152,4,43,10,0,9,5,13,Școala Primară Marsilieni,Str. Școlii nr. 8,Marsilieni,44.54,27.0908
172,23,IALOMIȚA,MIHAIL KOGĂLNICEANU,275,9,189,8,0,17,9,19,276,11,185,9,0,15,10,21,Cămin Cultural Mihail Kogălniceanu,Str. Stadionului nr. 40,Mihail Kogălniceanu,44.6788,27.7121
173,23,IALOMIȚA,MIHAIL KOGĂLNICEANU,196,3,169,4,0,7,8,18,189,4,169,3,0,11,11,23,Liceul Tehnologic Mihail Kogălniceanu,Str. Școlii nr. 22,Mihail Kogălniceanu,44.6787,27.7153
174,23,IALOMIȚA,MILOŞEŞTI,245,10,115,39,0,17,9,20,246,7,116,39,0,20,8,16,Școala Gimnazială Miloșești,Str. Principală nr. 57,Miloșești,44.7359,27.2258
188,23,IALOMIȚA,PERIEŢI,126,5,62,12,0,18,3,8,122,6,59,18,0,18,2,5,Școala Primară Misleanu,Str. Calea București nr. 48,Misleanu,44.574,27.2163
177,23,IALOMIȚA,MOLDOVENI,446,5,54,12,0,5,8,14,449,7,50,13,0,5,5,10,Școala cu Clasele I-VIII Moldoveni,,Moldoveni,44.7146,26.5152
178,23,IALOMIȚA,MOVILA,518,11,92,25,1,41,12,23,495,12,98,34,2,43,17,28,"Școala cu Clasele I-VIII, Movila",Nr. 2,Movila,44.5373,27.7134
179,23,IALOMIȚA,MOVILIŢA,126,6,97,9,0,8,4,10,130,6,93,12,0,6,4,6,Școala Gimnazială Movilita,,Movilița,44.6384,26.4845
180,23,IALOMIȚA,MOVILIŢA,104,5,66,7,0,7,1,5,104,7,61,10,0,6,1,6,Școala Gimnazială Movilita,,Movilița,44.6384,26.4845
181,23,IALOMIȚA,MUNTENI-BUZĂU,364,14,117,28,0,12,8,19,365,17,115,25,1,16,8,14,Școala Generală nr. 1,Str. Primăriei nr. 137,Munteni-Buzău,44.6392,26.9716
182,23,IALOMIȚA,MUNTENI-BUZĂU,264,18,69,38,1,10,3,17,278,16,64,37,1,11,1,16,Școala Generală nr. 2,Str. Școlii nr. 26A,Munteni-Buzău,44.6357,26.9839
171,23,IALOMIȚA,MĂRCULEŞTI,343,7,35,7,1,44,4,10,327,6,30,9,0,53,5,16,Localul Școlii Gimnaziale din Comuna Mărculești,Nr. 56A,Mărculești,44.5644,27.515
175,23,IALOMIȚA,MILOŞEŞTI,53,5,29,6,0,5,3,15,54,6,28,5,0,6,3,12,Școala Generală Nicolești,Str. Centrală nr. 4,Nicolești,44.7616,27.2103
183,23,IALOMIȚA,OGRADA,265,3,66,12,0,11,8,14,257,3,69,13,0,13,8,15,Imobilul Școlii cu Clasele I-VIII „Ionel Perlea”,Str. Ionel Perlea nr. 142,Ograda,44.6139,27.5698
